Subcorpus	Filename	Year data collection	Placement test score (raw)	Placement test score (%)	Proficiency	Sex	Age	School/University/Institution	Major	Year at university/school	L1	Father's native language	Mother's native language	Languages spoken at home	Age of exposure to English	Years studying English	Stay abroad in English speaking country (>= 1 month)	Stay abroad (where)	Stay abroad (when)	Stay abroad (months)	Language certificates (type and level)	Proficiency (self-assessment) speaking	Proficiency (self-assessment) listening	Proficiency (self-assessment) reading	Proficiency (self-assessment) writing	Proficiency (self-assessment)	Additional foreign language(s)	Proficiency (self-assessment) in additional language speaking	Proficiency (self-assessment) in additional language listening	Proficiency (self-assessment) in additional language reading	Proficiency (self-assessment) in additional language writing	Medium	Task number	Task title	Writing/audio details	Minutes taken to complete the task	Where the task was done	Resources used	Text	Original text
Learners	ES_WR_A1_17_10_13_AEM	2012	9 / 120	7.5	A1 (lower beginner)	Male	17	IES Hermenegildo Lanz	""	3ESO	Spanish	Spanish	Spanish	Spanish	7	10	No	""	""	0	""	A2 (upper beginner)	A2 (upper beginner)	A1 (lower beginner)	A1 (lower beginner)	1.5 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	The boy and the dog look at the frog then of the nigh, the frog escape, next day the boy is worried and goes frog, shout frog frog in the forest. the dog find bee, on the rock hod the branch, soon appier a deer the deer push the boy and the dog fall river. the boy and dog on trunk find family. the frogs leave the frog and wake  The boy and the dog look at the frog then of the nigh, the frog escape, next day the boy is worried and goes frog, shout frog frog in the forest. the dog find bee, on the rock hod the branch, soon appier a deer the deer push the boy and the dog fall river. the boy and dog on trunk find family. the frogs leave the frog and wake	
Learners	ES_WR_A1_17_13_13_AJM	2012	9 / 120	7.5	A1 (lower beginner)	Female	17	IES Santísima Trinidad (Baeza)	""	4ESO	Spanish	Spanish	Spanish	Spanish	4	13	No	""	""	0	""	A2 (upper beginner)	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	2.5 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... Victor has got a frog and one day he go to bed and the frog scaped for house. Victor go to the forest and he found the frog.	
Learners	ES_WR_A1_23_15_13_JPR	2013	9 / 120	7.5	A1 (lower beginner)	Male	23	IES Virgen de las Nieves	""	1BACH	Spanish	Spanish	Spanish	Spanish	8	15	No	""	""	0	""	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	1 / 6	German, French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... Jack boy of 9 years the dog Sam and frog Pipi sleep bed night. Pipi frog escape of jar, the dog Sam and Jack worried the look for a forest	
Learners	ES_WR_A1_14_3_13_VPS	2012	11 / 120	9.2	A1 (lower beginner)	Female	14	IES Cartuja	""	2ESO	Spanish	Spanish	Spanish	Spanish	11	3	No	""	""	0	""	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	1 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,  a boy and dog have got a frog. They were sleepings when the frog scaped and look for floor, rock look at branch and trunk, a boy bv worried, look for for day and night. He found deer and push and drop water the river and find family frong rana. and wave goodbye the dog and boy.	
Learners	ES_WR_A1_17_9_13_ECV	2013	11 / 120	9.2	A1 (lower beginner)	Male	17	IES Virgen de las Nieves	""	1BACH	Spanish	Spanish	Spanish	Spanish	8	9	No	""	""	0	""	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	1 / 6	German	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... a kid was playing with his pet frog.When he went to sleep, the frog got out of it's jar. The kid went out to seacrh for him, but didn't find him anywhere. He then climbed a rock to call out for his frog, while grabbing three branch, which was actually a deer anther. The deer threw him off the cliff. The boy fell 16 m to his death. He was then somehow reavived by his dog, after he removed the two arrows he had stuck in his skull for some reason. then he found a lotof frogs, and began his new life amongst them.	
Learners	ES_WR_A1_12_6_13_AGA	2012	12 / 120	10	A1 (lower beginner)	Male	12	San Juan de la Cruz	""	1ESO	Spanish	Spanish	Spanish	Spanish	6	6	No	""	""	0	""	B2 (upper intermediate)	A2 (upper beginner)	B2 (upper intermediate)	C2 (upper advanced)	4 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, one dog and one boy look the frog.	
Learners	ES_WR_A1_13_8_13_JP	2012	12 / 120	10	A1 (lower beginner)	Female	13	IES La Madraza (Granada)	""	1ESO	Spanish	Spanish	Spanish	Spanish	5	8	No	""	""	0	""	B1 (lower intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3.25 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, the boy push the frog in a vase. The frog escape in the ninght. The boy sleep, at the morning he look at the forest wich the dog. The boy looking on the river fall in the water. A dreep help the boy. The boy look at the family of the frog. The end the boy and the frog go a your house and wave goodbye.	
Learners	ES_WR_A1_15_9_13_AHA	2013	12 / 120	10	A1 (lower beginner)	Female	15	IES Virgen de las Nieves	""	3ESO	Spanish	Spanish	Spanish	Spanish	6	9	No	""	""	0	""	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	1 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... one boy go you Dog a look for a frog in the river, but find in the frog is very difficult <br/> The boy drop a trunk in the floor. <br/> He look for a frog very biutiful in the river, but not fain.	
Learners	ES_WR_A1_13_3_13_RLF	2012	13 / 120	10.8	A1 (lower beginner)	Male	13	IES Cartuja	""	2ESO	Spanish	Spanish	Spanish	Spanish	10	3	No	""	""	0	""	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	1 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,  at night a find frog. In vase a water at escape a night. Money look at floor he wasn't frog. Boy worried can look for a forest and bee. Find and catch at escape at rock, branch, drop, river. Boy drop river. Boy shout frog.	
Learners	ES_WR_A1_15_12_13_MBG	2012	13 / 120	10.8	A1 (lower beginner)	Female	15	IES Hermenegildo Lanz	""	1ESO	Spanish	Spanish	Spanish	Spanish	3	12	No	""	""	0	""	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	1 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	boy is frog. dog near bed is the boy sleep. frog escape look at worried shout.  <br/> frog, frog. climb the trunk in find frog. climb rock hol deer is the push fall. <br/>  river water river is one trunk is the find. famili the frog is they were hapy.	
Learners	ES_WR_A1_12_5_13_ADD	2012	14 / 120	11.7	A1 (lower beginner)	Male	12	IES La Madraza (Granada)	""	1ESO	Spanish	Italian	Spanish	Spanish	7	5	No	""	""	0	""	B1 (lower intermediate)	""	""	""	5.25 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, one boy and dog faing. One frog in one bottles, the boy and the dog sleeping the frog escape of the bottles the next day the boy and the dog look of the bottle empty go to the bosque look betwen of roc and arboles the cierby chuck the boys of the river look on the tronco look the frog and fo to the house The End	
Learners	ES_WR_A1_13_5_13_JLMB	2012	14 / 120	11.7	A1 (lower beginner)	Male	13	IES Hermenegildo Lanz	""	1ESO	Spanish	Spanish	Spanish	Spanish	8	5	No	""	""	0	""	B2 (upper intermediate)	B1 (lower intermediate)	A2 (upper beginner)	""	3.75 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	boy and dey dog look at the flog, a the night tha flog escape,  <br/> nesday dey boy looked the vase later dey boy and dey flog get the forest a look for a tha flog,  <br/> then falled an swarm dey bee and escaped, then dey boy climb a the rock, then looked at thes flog with the farmily.	
Learners	ES_WR_A1_13_7_13_JML	2012	14 / 120	11.7	A1 (lower beginner)	Male	13	IES Santísima Trinidad (Baeza)	""	1ESO	Spanish	Spanish	Spanish	Spanish	6	7	No	""	""	0	""	A2 (upper beginner)	""	""	""	5 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	The boy name is Juan. Juan have got a frog and a dog. Juan have got a frog in the bote. Juan is sleep in the bedroom. The frog se escapó. Juan leave a family. Juan is worried. The dog smell, lo lleva asta el bosque. Juan look a deer. Juan wave goodbue a frog.	
Learners	ES_WR_A1_15_7_13_CAU	2012	14 / 120	11.7	A1 (lower beginner)	Male	15	IES Hermenegildo Lanz	""	3ESO	Spanish	Spanish	Spanish	Spanish	8	7	No	""	""	0	""	A2 (upper beginner)	A2 (upper beginner)	A1 (lower beginner)	A1 (lower beginner)	1.5 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	one boy and he dog look a, he smelled the dog, and sleep the nex day the dog excape and worried,  <br/> he look for the dod and stard shoud her name, but don't find.  <br/> The boy up to rock shoud, suddenly her fall deer push and fall the river go out to the branch and he fing the dog, and wave ao dlave.	
Learners	ES_WR_A1_17_10_13_LMM	2012	14 / 120	11.7	A1 (lower beginner)	Female	17	IES Santísima Trinidad (Baeza)	""	4ESO	Spanish	Spanish	Spanish	Spanish	7	10	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	3.5 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... A boy look at dog, escape frog At night a boy sleep and when you get up and the frog was not was the boy looking frog	
Learners	ES_WR_A1_19_13_13_ARA	2012	14 / 120	11.7	A1 (lower beginner)	Male	19	IES Hermenegildo Lanz	""	1BACH	Spanish	Spanish	Spanish	Spanish	6	13	No	""	""	0	""	A1 (lower beginner)	B1 (lower intermediate)	A1 (lower beginner)	B1 (lower intermediate)	2 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	one boy have on dog and one frog in the nigh a boy sleep. In the morning, the boy go yet in the bed. He is with a dog and frog disaid go to the camp with a dog and frog. Its in the cam a boy is worried because is dog an frog is escaped. He boys decide shout very strong to find in the forest. He been in the fores been look for rock, branch and forest. He boys become look for is animal. He been very time very worried. He hold a one branch y fall in the water. Witch the dog push the boy and hold to take of a boy in the river. I take of find to the frog y runing to the dog som the notice. He a boy bill very happy for bell find the frog. The boy very orgulled have and wave goodbye.	
Learners	ES_WR_A1_12_6_13_LGM	2012	15 / 120	12.5	A1 (lower beginner)	Female	12	San Juan de la Cruz	""	1ESO	Spanish	Spanish	Spanish	Spanish	6	6	No	""	""	0	""	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	1 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, the boy is looking at the dog because find the frog. In the evening the boy is sleeping but the frog escape. When he weak up no is the frog. The boy look for a frog. The boy up up trunk. The boy find at the rock but brach, the deer push at the river. Hold a trunk. The boy find a the frog.	
Learners	ES_WR_A1_21_15_13_ICS	2013	15 / 120	12.5	A1 (lower beginner)	Male	21	IES Virgen de las Nieves	""	1BACH	Spanish	Spanish	Spanish	Spanish	6	15	No	""	""	0	""	A2 (upper beginner)	B2 (upper intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, ...the boy these look a dog worried,	
Learners	ES_WR_A1_13_3_13_DSV	2012	17 / 120	14.2	A1 (lower beginner)	Male	13	IES Cartuja	""	2ESO	Spanish	Spanish	Spanish	Spanish	10	3	No	""	""	0	""	A1 (lower beginner)	A1 (lower beginner)	A2 (upper beginner)	A2 (upper beginner)	1.5 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, a boy find a frog. He put the frog. there were a boy and dog. And a deef at boy and fallen at water and look for and look for the frog. The boy was on the trunk the river.	
